time_s,vx
0.0,-0.0006185567010309346
4.9999999999999996e-05,-0.0007363770250368188
9.999999999999999e-05,-0.0007363770250368188
0.00015,-0.0007363770250368188
0.00019999999999999998,-0.0007511045655375586
0.00025,-0.0007363770250368188
0.0003,-0.0007363770250368188
0.00034999999999999994,-0.0008247422680412405
0.00039999999999999996,-0.0008541973490427033
0.00045,-0.0007363770250368188
0.0005,-0.0007363770250368188
0.0005499999999999999,-0.0007363770250368188
0.0006,-0.0008247422680412405
0.00065,-0.0007363770250368188
0.0006999999999999999,-0.0007363770250368188
0.0007499999999999999,-0.0007363770250368188
0.0007999999999999999,-0.0007363770250368188
0.00085,-0.0007363770250368188
0.0009,-0.0007363770250368188
0.0009499999999999999,-0.0007363770250368188
0.001,-0.0007363770250368188
0.00105,-0.0005891016200294552
0.0010999999999999998,-0.0002945508100147276
0.00115,-0.0001472754050073638
0.0012,-0.0001472754050073638
0.0012499999999999998,0.0008689248895434429
0.0013,0.0010309278350515464
0.0013499999999999999,0.0014727540500736377
0.0013999999999999998,0.0017673048600883653
0.00145,0.002209131075110457
0.0014999999999999998,0.0025036818851251843
0.00155,0.0030927835051546395
0.0015999999999999999,0.003519882179675991
0.0016499999999999998,0.004108983799705446
0.0017,0.004712812960235641
0.0017499999999999998,0.005537555228276881
0.0018,0.006391752577319585
0.0018499999999999999,0.007142857142857143
0.0018999999999999998,0.008041237113402065
0.00195,0.008983799705449191
0.002,0.010132547864506621
0.0020499999999999997,0.011045655375552283
0.0021,0.011973490427098669
0.00215,0.012960235640648014
0.0021999999999999997,0.014197349042709865
0.00225,0.015316642120765833
0.0023,0.01634756995581738
0.0023499999999999997,0.017378497790868926
0.0024,0.018851251840942565
0.00245,0.020176730486008838
0.0024999999999999996,0.021354933726067747
0.0025499999999999997,0.022798232695139906
0.0026,0.02415316642120766
0.0026499999999999996,0.025478645066273932
0.0026999999999999997,0.026804123711340208
0.00275,0.028247422680412373
0.0027999999999999995,0.029764359351988224
0.0028499999999999997,0.03122238586156112
0.0029,0.03269513991163476
0.00295,0.0341678939617084
0.0029999999999999996,0.03572901325478645
0.0030499999999999998,0.03711340206185567
0.0031,0.03858615611192931
0.0031499999999999996,0.0401620029455081
0.0031999999999999997,0.04167893961708395
0.00325,0.043298969072164954
0.0032999999999999995,0.044771723122238594
0.0033499999999999997,0.04636229749631812
0.0034,0.04786450662739323
0.0034499999999999995,0.04948453608247423
0.0034999999999999996,0.05110456553755523
0.0035499999999999998,0.052577319587628873
0.0036,0.0542857142857143
0.0036499999999999996,0.05567010309278351
0.0036999999999999997,0.057290132547864504
0.00375,0.05876288659793815
0.0037999999999999996,0.06004418262150221
0.0038499999999999997,0.061855670103092786
0.0039,0.06332842415316642
