time_s,vx
0.0109,-0.000210823252063
0.01095,-0.000317266536807
0.011,-0.000279835657361
0.01105,-0.000202776796765
0.0111,-0.000125717936169
0.01115,-4.8659075573e-05
0.0112,0.000204172493222
0.01125,0.000470638454896
0.0113,0.000737104416571
0.01135,0.00102874918997
0.0114,0.00147830395126
0.01145,0.00192785871255
0.0115,0.00237741347383
0.01155,0.00287528855632
0.0116,0.00349732098088
0.01165,0.00411935340544
0.0117,0.00474138583
0.01175,0.00543291710714
0.0118,0.00621881428139
0.01185,0.00700471145564
0.0119,0.00779060862989
0.01195,0.00866565493802
0.012,0.00960847927109
0.01205,0.0105513036042
0.0121,0.0114941279372
0.01215,0.0125406512818
0.0122,0.0136291076877
0.01225,0.0147175640936
0.0123,0.0158060204996
0.01235,0.0170179853744
0.0124,0.0182507221808
0.01245,0.0194834589872
0.0125,0.0207215865783
0.01255,0.0220365779582
0.0126,0.0233515693381
0.01265,0.024666560718
0.0127,0.0260014778709
0.01275,0.0274121882396
0.0128,0.0288228986083
0.01285,0.030233608977
0.0129,0.031667497504
0.01295,0.0331440289828
0.013,0.0346205604616
0.01305,0.0360970919404
0.0131,0.0376000484276
0.01315,0.0391298445503
0.0132,0.0406596406731
0.01325,0.0421894367958
0.0133,0.0437317564908
0.01335,0.0452811183399
0.0134,0.046830480189
0.01345,0.0483798420381
0.0135,0.0499325304574
0.01355,0.0514861351307
0.0136,0.0530397398039
0.01365,0.0545933444772
0.0137,0.0561573304648
0.01375,0.0577221217136
0.0138,0.0592869129623
0.01385,0.060842195753
0.0139,0.0623378458449
0.01395,0.0638334959368
0.014,0.0653291460287
0.01405,0.0668064933756
0.0141,0.0682368124723
0.01415,0.0696671315689
0.0142,0.0710974506655
0.01425,0.0724932878262
0.0143,0.073842305238
0.01435,0.0751913226499
0.0144,0.0765403400617
0.01445,0.0778305001536
0.0145,0.079075912386
0.01455,0.0803213246185
0.0146,0.081566736851
0.01465,0.0827293735929
0.0147,0.0838585381767
0.01475,0.0849877027605
0.0148,0.0861168673442
0.01485,0.0871260290734
0.0149,0.0881150084532
0.01495,0.089103987833
0.015,0.0900929672128
