time,side,pair_id,main_particle_id,ff_particle_id,main_x,main_z,ff_x,ff_z,main_traction_x,main_traction_z,ff_traction_x,ff_traction_z,main_force_magnitude,ff_force_magnitude,residual_x,residual_z,residual_magnitude,status,formula
0.0,left,0,0,590,1.125,1.875,0.375,1.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,1,32,591,1.125,2.125,0.375,2.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,2,64,592,1.125,2.375,0.375,2.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,3,96,593,1.125,2.625,0.375,2.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,4,128,594,1.125,2.875,0.375,2.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,5,160,595,1.125,3.125,0.375,3.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,6,192,596,1.125,3.375,0.375,3.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,7,224,597,1.125,3.625,0.375,3.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,8,256,598,1.125,3.875,0.375,3.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,9,288,599,1.125,4.125,0.375,4.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,10,320,600,1.125,4.375,0.375,4.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,11,352,601,1.125,4.625,0.375,4.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,12,382,602,1.125,4.875,0.375,4.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,13,412,603,1.125,5.125,0.375,5.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,14,440,604,1.125,5.375,0.375,5.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,15,468,605,1.125,5.625,0.375,5.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,16,494,606,1.125,5.875,0.375,5.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,17,520,607,1.125,6.125,0.375,6.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,18,544,608,1.125,6.375,0.375,6.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,19,568,609,1.125,6.625,0.375,6.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,20,31,610,8.875,1.875,9.625,1.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,21,63,611,8.875,2.125,9.625,2.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,22,95,612,8.875,2.375,9.625,2.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,23,127,613,8.875,2.625,9.625,2.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,24,159,614,8.875,2.875,9.625,2.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,25,191,615,8.875,3.125,9.625,3.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,26,223,616,8.875,3.375,9.625,3.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,27,255,617,8.875,3.625,9.625,3.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,28,287,618,8.875,3.875,9.625,3.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,29,319,619,8.875,4.125,9.625,4.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,30,351,620,8.875,4.375,9.625,4.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,31,381,621,8.875,4.625,9.625,4.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,32,411,622,8.875,4.875,9.625,4.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,33,439,623,8.875,5.125,9.625,5.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,34,467,624,8.875,5.375,9.625,5.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,35,493,625,8.875,5.625,9.625,5.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,36,519,626,8.875,5.875,9.625,5.875,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,37,543,627,8.875,6.125,9.625,6.125,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,38,567,628,8.875,6.375,9.625,6.375,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,39,589,629,8.875,6.625,9.625,6.625,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,0,0,590,1.125,1.875,0.375,1.875,-8.660266550587072e-33,0.0,8.660266550587072e-33,-0.0,8.6602665505870716e-33,8.6602665505870716e-33,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,1,32,591,1.125,2.125,0.375,2.125,-2.5980799651761215e-32,0.0,2.5980799651761215e-32,-0.0,2.5980799651761215e-32,2.5980799651761215e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,2,64,592,1.125,2.375,0.375,2.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,3,96,593,1.125,2.625,0.375,2.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,4,128,594,1.125,2.875,0.375,2.875,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,5,160,595,1.125,3.125,0.375,3.125,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,6,192,596,1.125,3.375,0.375,3.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,7,224,597,1.125,3.625,0.375,3.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,8,256,598,1.125,3.875,0.375,3.875,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,9,288,599,1.125,4.125,0.375,4.125,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,10,320,600,1.125,4.375,0.375,4.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,11,352,601,1.125,4.625,0.375,4.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,12,382,602,1.125,4.875,0.375,4.875,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,13,412,603,1.125,5.125,0.375,5.125,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,14,440,604,1.125,5.375,0.375,5.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,15,468,605,1.125,5.625,0.375,5.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,16,494,606,1.125,5.875,0.375,5.875,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,17,520,607,1.125,6.125,0.375,6.125,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,18,544,608,1.125,6.375,0.375,6.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,left,19,568,609,1.125,6.625,0.375,6.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,20,31,610,8.875,1.875,9.625,1.875,-8.660266550587072e-33,0.0,8.660266550587072e-33,-0.0,8.6602665505870716e-33,8.6602665505870716e-33,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,21,63,611,8.875,2.125,9.625,2.125,-2.5980799651761215e-32,0.0,2.5980799651761215e-32,-0.0,2.5980799651761215e-32,2.5980799651761215e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,22,95,612,8.875,2.375,9.625,2.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,23,127,613,8.875,2.625,9.625,2.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,24,159,614,8.875,2.875,9.625,2.875,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,25,191,615,8.875,3.125,9.625,3.125,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,26,223,616,8.875,3.375,9.625,3.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,27,255,617,8.875,3.625,9.625,3.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,28,287,618,8.875,3.875,9.625,3.875,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,29,319,619,8.875,4.125,9.625,4.125,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,30,351,620,8.875,4.375,9.625,4.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,31,381,621,8.875,4.625,9.625,4.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,32,411,622,8.875,4.875,9.625,4.875,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,33,439,623,8.875,5.125,9.625,5.125,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,34,467,624,8.875,5.375,9.625,5.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,35,493,625,8.875,5.625,9.625,5.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,36,519,626,8.875,5.875,9.625,5.875,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,37,543,627,8.875,6.125,9.625,6.125,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,38,567,628,8.875,6.375,9.625,6.375,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.0,right,39,589,629,8.875,6.625,9.625,6.625,-3.4641066202348287e-32,0.0,3.4641066202348287e-32,-0.0,3.4641066202348287e-32,3.4641066202348287e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,0,0,590,1.125,1.875,0.375,1.875,-1.3780812512949083e-32,0.0,1.3780812512949083e-32,-0.0,1.3780812512949083e-32,1.3780812512949083e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,1,32,591,1.125,2.125,0.375,2.125,-4.605667975631929e-32,0.0,4.605667975631929e-32,-0.0,4.6056679756319292e-32,4.6056679756319292e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,2,64,592,1.125,2.375,0.375,2.375,-6.14071078354023e-32,0.0,6.14071078354023e-32,-0.0,6.1407107835402298e-32,6.1407107835402298e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,3,96,593,1.125,2.625,0.375,2.625,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,4,128,594,1.125,2.875,0.375,2.875,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,5,160,595,1.125,3.125,0.375,3.125,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,6,192,596,1.125,3.375,0.375,3.375,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,7,224,597,1.125,3.625,0.375,3.625,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,8,256,598,1.125,3.875,0.375,3.875,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,9,288,599,1.125,4.125,0.375,4.125,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,10,320,600,1.125,4.375,0.375,4.375,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,11,352,601,1.125,4.625,0.375,4.625,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,12,382,602,1.125,4.875,0.375,4.875,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,13,412,603,1.125,5.125,0.375,5.125,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,14,440,604,1.125,5.375,0.375,5.375,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,15,468,605,1.125,5.625,0.375,5.625,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,16,494,606,1.125,5.875,0.375,5.875,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,17,520,607,1.125,6.125,0.375,6.125,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,18,544,608,1.125,6.375,0.375,6.375,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,left,19,568,609,1.125,6.625,0.375,6.625,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,20,31,610,8.875,1.875,9.625,1.875,-1.3780812512949083e-32,0.0,1.3780812512949083e-32,-0.0,1.3780812512949083e-32,1.3780812512949083e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,21,63,611,8.875,2.125,9.625,2.125,-4.605667975631929e-32,0.0,4.605667975631929e-32,-0.0,4.6056679756319292e-32,4.6056679756319292e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,22,95,612,8.875,2.375,9.625,2.375,-6.140710195793054e-32,0.0,6.140710195793054e-32,-0.0,6.1407101957930544e-32,6.1407101957930544e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,23,127,613,8.875,2.625,9.625,2.625,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,24,159,614,8.875,2.875,9.625,2.875,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,25,191,615,8.875,3.125,9.625,3.125,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,26,223,616,8.875,3.375,9.625,3.375,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,27,255,617,8.875,3.625,9.625,3.625,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,28,287,618,8.875,3.875,9.625,3.875,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,29,319,619,8.875,4.125,9.625,4.125,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,30,351,620,8.875,4.375,9.625,4.375,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,31,381,621,8.875,4.625,9.625,4.625,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,32,411,622,8.875,4.875,9.625,4.875,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,33,439,623,8.875,5.125,9.625,5.125,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
1e-05,right,34,467,624,8.875,5.375,9.625,5.375,-6.088210267096629e-32,0.0,6.088210267096629e-32,-0.0,6.0882102670966294e-32,6.0882102670966294e-32,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
