time,wave,bottom_dstress,bottom_impedance_velocity,main_top_vx,main_top_vy,main_top_ax,main_top_tau_xy,left_ff_top_vx,left_ff_top_vy,left_ff_top_ax,left_ff_top_tau_xy,right_ff_top_vx,right_ff_top_vy,right_ff_top_ax,right_ff_top_tau_xy,base_vx,base_vy,base_ax,base_tau_xy
0.0014433736682898054,0.19190424973955628,0.19190424973955628,0.01919042497395563,0.0010772811263201263,0.0005684777699006305,5.278604631128689,-0.013557372378062829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009781829585370145,-9.410629732861007e-05,9.31855468597505,-0.057404338664679755
0.0015877110351187858,0.22883493111090175,0.22883493111090175,0.022883493111090177,0.0018831079083284563,-0.0001803659860013098,5.582939468219079,-0.014586336502262568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010927718784595458,1.6203154140547013e-05,7.93896427792694,-0.06000354423918662
0.0017320484019477662,0.2679943214277586,0.2679943214277586,0.02679943214277586,0.0026256581105844243,-0.001004415272446375,5.144545855099229,-0.014655361043538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011844469934754062,-2.007712738649994e-05,6.351447101323572,-0.06201579311822023
0.0018763857687767466,0.30906056919259617,0.30906056919259617,0.030906056919259618,0.0031802341971224556,-0.0009913899811765502,3.842221170593519,-0.017679856919963686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012482148841173771,-0.00011248485503193954,4.4179751953994675,-0.06466042203058522
0.002020723135605727,0.3516961504237045,0.3516961504237045,0.03516961504237045,0.0034913044182677266,4.696964833931528e-05,2.155160704253707,-0.02673811425361339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012768581839382408,-7.494463794160803e-05,1.9844687796474767,-0.06818879865760727
0.002165060502434708,0.39555064276883867,0.39555064276883867,0.03955506427688387,0.0036306370892194534,0.0012060746613759188,0.9653264016989864,-0.04229871971666963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012699579807945864,8.707090971055335e-05,-0.47806076106613604,-0.07129443750387736
0.0023093978692636887,0.44026360563072364,0.44026360563072364,0.04402636056307237,0.00373142854237379,0.0013933221421407722,0.6983046411935744,-0.061767017733916935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012410163291667125,0.00016599411592719098,-2.0051392278872346,-0.07220786232746462
0.0024537352360926696,0.48546754263263653,0.48546754263263653,0.04854675426326366,0.00385128270823936,0.0005332080359479704,0.8303751724082649,-0.08077079145605635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012116642314109896,3.221987393243011e-05,-2.033575809270572,-0.07055318983260465
0.0025980726029216504,0.5307909220755229,0.5307909220755229,0.053079092207552296,0.0039143810039031285,-0.0003484374307022818,0.43715842300580987,-0.09563431289680387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011960160259147659,-0.00017340851875028495,-1.084140984417751,-0.06803347532395165
0.0027424099697506313,0.5758612305614774,0.5758612305614774,0.05758612305614774,0.003796248645501364,-0.0002960337800259347,-0.8184461238075262,-0.10548617036342424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01190173491067064,-0.0001986993727065401,-0.4047832502462415,-0.06714102102655509
0.002886747336579612,0.6203080346858176,0.6203080346858176,0.062030803468581766,0.003445507092607663,0.000514494633909718,-2.430012134759808,-0.11240483423894872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011775167865905961,5.467286404039963e-06,-0.8768834262761838,-0.06916943146402638
0.003031084703408593,0.6637660256336684,0.6637660256336684,0.06637660256336685,0.002899706083011214,0.0010597777196779245,-3.781425569742762,-0.1193814398583742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011440819760936858,0.00021508646884713445,-2.316434838147335,-0.07352228062689092
0.003175422070237574,0.7058780216574831,0.7058780216574831,0.07058780216574832,0.0021970147265759125,0.0007094801722602237,-4.868395287187762,-0.12772269056864508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010882098237542116,0.00019670186058221768,-3.870941639504533,-0.07886128457671382
0.0033197594370665546,0.7462979037580997,0.7462979037580997,0.07462979037580997,0.0013271542295150284,-9.222209670231694e-05,-6.026578675856991,-0.13610309811438823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010160503638871474,-2.2940450372136768e-05,-4.999360973001732,-0.08464841778440609
0.0034640968038955355,0.7846934604409359,0.7846934604409359,0.0784693460440936,0.0003146189657832114,-0.0004759536864819433,-7.01505982807298,-0.14204492885143227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009307779135972187,-0.0002039947176971491,-5.907856860861568,-0.0913413749091245
0.0036084341707245163,0.8207491181662381,0.8207491181662381,0.08207491181662381,-0.0006614631634449639,-0.00024078034357638805,-6.762504753080976,-0.14436649955036973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00829755138092463,-0.00017829851667931472,-6.9990729167487995,-0.09919372262390429
0.003752771537553497,0.8541685350517794,0.8541685350517794,0.08541685350517794,-0.0012928691192954477,-7.299021185177815e-06,-4.374514858640935,-0.14425355680136942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007131278748663588,-1.5822135232935553e-05,-8.080185040668706,-0.10731038953257639
0.003897108904382478,0.8846770365103365,0.8846770365103365,0.08846770365103365,-0.0013498992048044352,-0.00029286223655966456,-0.3951165714181276,-0.14400399315907095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005922456390082953,0.00010242559669188868,-8.374978601438093,-0.11431920354837763
